RESERVOIR node 0 HJELLE
reservoir_init_fr= 0.67000  masl=751.678
Filling at HRW [Mm3] = 12.03297
Filling at LRW [Mm3] = 3.00824
Active reservoir capacity [Mm3] = 9.02473
outlet_auto_qmin_masl [masl] = 745.500
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2023 12 3 16 1.2000 90.0000 0.0000 0.0000 9.0314 754.0067 0.6674 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 17 1.2000 88.4667 0.0000 0.0000 9.0310 754.0063 0.6674 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 18 1.2000 83.9711 0.0000 0.0000 9.0307 754.0059 0.6673 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 19 1.2000 76.8198 0.0000 0.0000 9.0303 754.0056 0.6673 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 20 1.2000 67.5000 0.0000 0.0000 9.0300 754.0052 0.6672 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 21 1.2000 56.6469 0.0000 0.0000 9.0296 754.0049 0.6672 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 22 1.2000 45.0000 0.0000 0.0000 9.0292 754.0045 0.6672 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 3 23 1.2000 33.3531 0.0000 0.0000 9.0289 754.0042 0.6671 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 0 1.2000 22.5000 0.0000 0.0000 9.0285 754.0038 0.6671 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 1 1.2000 13.1802 0.0000 0.0000 9.0282 754.0034 0.6670 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 2 1.2000 6.0289 0.0000 0.0000 9.0278 754.0031 0.6670 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 3 1.2000 1.5333 0.0000 0.0000 9.0274 754.0027 0.6670 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 4 1.2000 0.0000 0.0000 0.0000 9.0271 754.0024 0.6669 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 5 1.2000 1.5333 0.0000 0.0000 9.0267 754.0020 0.6669 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 6 1.2000 6.0289 0.0000 0.0000 9.0264 754.0016 0.6668 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 7 1.2000 13.1802 0.0000 0.0000 9.0260 754.0013 0.6668 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 8 1.2000 22.5000 0.0000 0.0000 9.0256 754.0009 0.6668 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 9 1.2000 33.3531 0.0000 0.0000 9.0253 754.0006 0.6667 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 10 1.2000 45.0000 0.0000 0.0000 9.0249 754.0002 0.6667 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 11 1.2000 56.6469 0.0000 0.0000 9.0246 753.9998 0.6666 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 12 1.2000 67.5000 0.0000 0.0000 9.0242 753.9995 0.6666 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 13 1.2000 76.8198 0.0000 0.0000 9.0238 753.9991 0.6666 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 14 1.2000 83.9711 0.0000 0.0000 9.0235 753.9988 0.6665 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 15 1.2000 88.4667 0.0000 0.0000 9.0231 753.9984 0.6665 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 16 1.2000 90.0000 0.0000 0.0000 9.0228 753.9980 0.6664 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 17 1.2000 88.4667 0.0000 0.0000 9.0224 753.9977 0.6664 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 18 1.2000 83.9711 0.0000 0.0000 9.0220 753.9973 0.6664 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 19 1.2000 76.8198 0.0000 0.0000 9.0217 753.9970 0.6663 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 20 1.2000 67.5000 0.0000 0.0000 9.0213 753.9966 0.6663 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 21 1.2000 56.6469 0.0000 0.0000 9.0210 753.9963 0.6663 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 22 1.2000 45.0000 0.0000 0.0000 9.0206 753.9959 0.6662 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 4 23 1.2000 33.3531 0.0000 0.0000 9.0202 753.9955 0.6662 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 0 1.2000 22.5000 0.0000 0.0000 9.0199 753.9952 0.6661 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 1 1.2000 13.1802 0.0000 0.0000 9.0195 753.9948 0.6661 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 2 1.2000 6.0289 0.0000 0.0000 9.0192 753.9945 0.6661 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 3 1.2000 1.5333 0.0000 0.0000 9.0188 753.9941 0.6660 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 4 1.2000 0.0000 0.0000 0.0000 9.0184 753.9937 0.6660 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 5 1.2000 1.5333 0.0000 0.0000 9.0181 753.9934 0.6659 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 6 1.2000 6.0289 0.0000 0.0000 9.0177 753.9930 0.6659 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 7 1.2000 13.1802 0.0000 0.0000 9.0174 753.9927 0.6659 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 8 1.2000 22.5000 0.0000 0.0000 9.0170 753.9923 0.6658 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 9 1.2000 33.3531 0.0000 0.0000 9.0166 753.9919 0.6658 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 10 1.2000 45.0000 0.0000 0.0000 9.0163 753.9916 0.6657 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 11 1.2000 56.6469 0.0000 0.0000 9.0159 753.9912 0.6657 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 12 1.2000 67.5000 0.0000 0.0000 9.0156 753.9909 0.6657 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 13 1.2000 76.8198 0.0000 0.0000 9.0152 753.9905 0.6656 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 14 1.2000 83.9711 0.0000 0.0000 9.0148 753.9901 0.6656 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
