Riversystem mini_uTAHPS_qmin reservoir fractions [fr] 
YYYY MM DD HH HJELLE 
2024 1 8 2 0.6335 
2024 1 8 3 0.6335 
2024 1 8 4 0.6334 
2024 1 8 5 0.6334 
2024 1 8 6 0.6333 
2024 1 8 7 0.6333 
2024 1 8 8 0.6333 
2024 1 8 9 0.6332 
2024 1 8 10 0.6332 
2024 1 8 11 0.6331 
2024 1 8 12 0.6331 
2024 1 8 13 0.6331 
2024 1 8 14 0.6330 
2024 1 8 15 0.6330 
2024 1 8 16 0.6329 
2024 1 8 17 0.6329 
2024 1 8 18 0.6329 
2024 1 8 19 0.6328 
2024 1 8 20 0.6328 
2024 1 8 21 0.6327 
2024 1 8 22 0.6327 
2024 1 8 23 0.6327 
2024 1 9 0 0.6326 
2024 1 9 1 0.6326 
2024 1 9 2 0.6325 
2024 1 9 3 0.6325 
2024 1 9 4 0.6325 
2024 1 9 5 0.6324 
2024 1 9 6 0.6324 
2024 1 9 7 0.6323 
2024 1 9 8 0.6323 
2024 1 9 9 0.6323 
2024 1 9 10 0.6322 
2024 1 9 11 0.6322 
2024 1 9 12 0.6321 
2024 1 9 13 0.6321 
2024 1 9 14 0.6321 
2024 1 9 15 0.6320 
2024 1 9 16 0.6320 
2024 1 9 17 0.6319 
2024 1 9 18 0.6319 
2024 1 9 19 0.6319 
2024 1 9 20 0.6318 
2024 1 9 21 0.6318 
2024 1 9 22 0.6317 
2024 1 9 23 0.6317 
2024 1 10 0 0.6317 
2024 1 10 1 0.6316 
2024 1 10 2 0.6316 
2024 1 10 3 0.6315 
2024 1 10 4 0.6315 
2024 1 10 5 0.6315 
2024 1 10 6 0.6314 
2024 1 10 7 0.6314 
2024 1 10 8 0.6313 
2024 1 10 9 0.6313 
2024 1 10 10 0.6313 
2024 1 10 11 0.6312 
2024 1 10 12 0.6312 
2024 1 10 13 0.6311 
2024 1 10 14 0.6311 
2024 1 10 15 0.6311 
2024 1 10 16 0.6310 
2024 1 10 17 0.6310 
2024 1 10 18 0.6309 
2024 1 10 19 0.6309 
2024 1 10 20 0.6309 
2024 1 10 21 0.6308 
2024 1 10 22 0.6308 
2024 1 10 23 0.6307 
2024 1 11 0 0.6307 
2024 1 11 1 0.6307 
2024 1 11 2 0.6306 
2024 1 11 3 0.6306 
2024 1 11 4 0.6305 
2024 1 11 5 0.6305 
2024 1 11 6 0.6305 
2024 1 11 7 0.6304 
2024 1 11 8 0.6304 
2024 1 11 9 0.6303 
2024 1 11 10 0.6303 
2024 1 11 11 0.6303 
2024 1 11 12 0.6302 
2024 1 11 13 0.6302 
2024 1 11 14 0.6301 
2024 1 11 15 0.6301 
2024 1 11 16 0.6301 
2024 1 11 17 0.6300 
2024 1 11 18 0.6300 
2024 1 11 19 0.6300 
2024 1 11 20 0.6299 
2024 1 11 21 0.6299 
2024 1 11 22 0.6298 
2024 1 11 23 0.6298 
2024 1 12 0 0.6298 
2024 1 12 1 0.6297 
2024 1 12 2 0.6297 
2024 1 12 3 0.6296 
2024 1 12 4 0.6296 
2024 1 12 5 0.6296 
2024 1 12 6 0.6295 
2024 1 12 7 0.6295 
2024 1 12 8 0.6294 
2024 1 12 9 0.6294 
2024 1 12 10 0.6294 
2024 1 12 11 0.6293 
2024 1 12 12 0.6293 
2024 1 12 13 0.6292 
2024 1 12 14 0.6292 
2024 1 12 15 0.6292 
2024 1 12 16 0.6291 
2024 1 12 17 0.6291 
2024 1 12 18 0.6290 
2024 1 12 19 0.6290 
2024 1 12 20 0.6290 
2024 1 12 21 0.6289 
2024 1 12 22 0.6289 
2024 1 12 23 0.6288 
2024 1 13 0 0.6288 
2024 1 13 1 0.6288 
2024 1 13 2 0.6287 
2024 1 13 3 0.6287 
2024 1 13 4 0.6286 
2024 1 13 5 0.6286 
2024 1 13 6 0.6286 
2024 1 13 7 0.6285 
2024 1 13 8 0.6285 
2024 1 13 9 0.6284 
2024 1 13 10 0.6284 
2024 1 13 11 0.6284 
2024 1 13 12 0.6283 
2024 1 13 13 0.6283 
2024 1 13 14 0.6282 
2024 1 13 15 0.6282 
2024 1 13 16 0.6282 
2024 1 13 17 0.6281 
2024 1 13 18 0.6281 
2024 1 13 19 0.6280 
2024 1 13 20 0.6280 
2024 1 13 21 0.6280 
2024 1 13 22 0.6279 
2024 1 13 23 0.6279 
2024 1 14 0 0.6278 
2024 1 14 1 0.6278 
2024 1 14 2 0.6278 
2024 1 14 3 0.6277 
2024 1 14 4 0.6277 
2024 1 14 5 0.6276 
2024 1 14 6 0.6276 
2024 1 14 7 0.6276 
2024 1 14 8 0.6275 
2024 1 14 9 0.6275 
2024 1 14 10 0.6274 
2024 1 14 11 0.6274 
2024 1 14 12 0.6274 
2024 1 14 13 0.6273 
2024 1 14 14 0.6273 
2024 1 14 15 0.6272 
2024 1 14 16 0.6272 
2024 1 14 17 0.6272 
2024 1 14 18 0.6271 
2024 1 14 19 0.6271 
2024 1 14 20 0.6270 
2024 1 14 21 0.6270 
2024 1 14 22 0.6270 
2024 1 14 23 0.6269 
2024 1 15 0 0.6269 
2024 1 15 1 0.6268 
2024 1 15 2 0.6268 
2024 1 15 3 0.6268 
2024 1 15 4 0.6267 
2024 1 15 5 0.6267 
2024 1 15 6 0.6266 
2024 1 15 7 0.6266 
2024 1 15 8 0.6266 
2024 1 15 9 0.6265 
2024 1 15 10 0.6265 
2024 1 15 11 0.6264 
2024 1 15 12 0.6264 
2024 1 15 13 0.6264 
2024 1 15 14 0.6263 
2024 1 15 15 0.6263 
2024 1 15 16 0.6262 
2024 1 15 17 0.6262 
2024 1 15 18 0.6262 
2024 1 15 19 0.6261 
2024 1 15 20 0.6261 
2024 1 15 21 0.6260 
2024 1 15 22 0.6260 
2024 1 15 23 0.6260 
2024 1 16 0 0.6259 
2024 1 16 1 0.6259 
2024 1 16 2 0.6258 
2024 1 16 3 0.6258 
2024 1 16 4 0.6258 
2024 1 16 5 0.6257 
2024 1 16 6 0.6257 
2024 1 16 7 0.6256 
2024 1 16 8 0.6256 
2024 1 16 9 0.6256 
2024 1 16 10 0.6255 
2024 1 16 11 0.6255 
2024 1 16 12 0.6254 
2024 1 16 13 0.6254 
2024 1 16 14 0.6254 
2024 1 16 15 0.6253 
2024 1 16 16 0.6253 
2024 1 16 17 0.6252 
2024 1 16 18 0.6252 
2024 1 16 19 0.6252 
2024 1 16 20 0.6251 
2024 1 16 21 0.6251 
2024 1 16 22 0.6250 
2024 1 16 23 0.6250 
2024 1 17 0 0.6250 
2024 1 17 1 0.6249 
2024 1 17 2 0.6249 
2024 1 17 3 0.6248 
2024 1 17 4 0.6248 
2024 1 17 5 0.6248 
2024 1 17 6 0.6247 
2024 1 17 7 0.6247 
2024 1 17 8 0.6246 
2024 1 17 9 0.6246 
2024 1 17 10 0.6246 
2024 1 17 11 0.6245 
2024 1 17 12 0.6245 
2024 1 17 13 0.6244 
2024 1 17 14 0.6244 
2024 1 17 15 0.6244 
2024 1 17 16 0.6243 
2024 1 17 17 0.6243 
2024 1 17 18 0.6242 
2024 1 17 19 0.6242 
2024 1 17 20 0.6242 
2024 1 17 21 0.6241 
2024 1 17 22 0.6241 
2024 1 17 23 0.6240 
2024 1 18 0 0.6240 
2024 1 18 1 0.6240 
2024 1 18 2 0.6239 
2024 1 18 3 0.6239 
2024 1 18 4 0.6238 
2024 1 18 5 0.6238 
2024 1 18 6 0.6238 
2024 1 18 7 0.6237 
2024 1 18 8 0.6237 
2024 1 18 9 0.6236 
2024 1 18 10 0.6236 
2024 1 18 11 0.6236 
2024 1 18 12 0.6235 
2024 1 18 13 0.6235 
2024 1 18 14 0.6234 
2024 1 18 15 0.6234 
2024 1 18 16 0.6234 
2024 1 18 17 0.6233 
2024 1 18 18 0.6233 
2024 1 18 19 0.6232 
2024 1 18 20 0.6232 
2024 1 18 21 0.6232 
2024 1 18 22 0.6231 
2024 1 18 23 0.6231 
2024 1 19 0 0.6230 
2024 1 19 1 0.6230 
2024 1 19 2 0.6230 
2024 1 19 3 0.6229 
2024 1 19 4 0.6229 
2024 1 19 5 0.6228 
2024 1 19 6 0.6228 
2024 1 19 7 0.6228 
2024 1 19 8 0.6227 
2024 1 19 9 0.6227 
2024 1 19 10 0.6227 
2024 1 19 11 0.6226 
2024 1 19 12 0.6226 
2024 1 19 13 0.6225 
2024 1 19 14 0.6225 
2024 1 19 15 0.6225 
2024 1 19 16 0.6224 
2024 1 19 17 0.6224 
2024 1 19 18 0.6223 
2024 1 19 19 0.6223 
2024 1 19 20 0.6223 
2024 1 19 21 0.6222 
2024 1 19 22 0.6222 
2024 1 19 23 0.6221 
2024 1 20 0 0.6221 
2024 1 20 1 0.6221 
2024 1 20 2 0.6220 
2024 1 20 3 0.6220 
2024 1 20 4 0.6219 
2024 1 20 5 0.6219 
2024 1 20 6 0.6219 
2024 1 20 7 0.6218 
2024 1 20 8 0.6218 
2024 1 20 9 0.6217 
2024 1 20 10 0.6217 
2024 1 20 11 0.6217 
2024 1 20 12 0.6216 
2024 1 20 13 0.6216 
2024 1 20 14 0.6215 
2024 1 20 15 0.6215 
2024 1 20 16 0.6215 
2024 1 20 17 0.6214 
2024 1 20 18 0.6214 
2024 1 20 19 0.6213 
2024 1 20 20 0.6213 
2024 1 20 21 0.6213 
2024 1 20 22 0.6212 
2024 1 20 23 0.6212 
2024 1 21 0 0.6211 
2024 1 21 1 0.6211 
2024 1 21 2 0.6211 
2024 1 21 3 0.6210 
2024 1 21 4 0.6210 
2024 1 21 5 0.6209 
2024 1 21 6 0.6209 
2024 1 21 7 0.6209 
2024 1 21 8 0.6208 
2024 1 21 9 0.6208 
2024 1 21 10 0.6207 
2024 1 21 11 0.6207 
2024 1 21 12 0.6207 
2024 1 21 13 0.6206 
2024 1 21 14 0.6206 
2024 1 21 15 0.6205 
2024 1 21 16 0.6205 
2024 1 21 17 0.6205 
2024 1 21 18 0.6204 
2024 1 21 19 0.6204 
2024 1 21 20 0.6203 
2024 1 21 21 0.6203 
2024 1 21 22 0.6203 
2024 1 21 23 0.6202 
2024 1 22 0 0.6202 
2024 1 22 1 0.6201 
2024 1 22 2 0.6201 
2024 1 22 3 0.6201 
2024 1 22 4 0.6200 
2024 1 22 5 0.6200 
2024 1 22 6 0.6199 
2024 1 22 7 0.6199 
2024 1 22 8 0.6199 
2024 1 22 9 0.6198 
2024 1 22 10 0.6198 
2024 1 22 11 0.6197 
2024 1 22 12 0.6197 
2024 1 22 13 0.6197 
2024 1 22 14 0.6196 
2024 1 22 15 0.6196 
2024 1 22 16 0.6195 
2024 1 22 17 0.6195 
2024 1 22 18 0.6195 
2024 1 22 19 0.6194 
2024 1 22 20 0.6194 
2024 1 22 21 0.6193 
2024 1 22 22 0.6193 
2024 1 22 23 0.6193 
2024 1 23 0 0.6192 
2024 1 23 1 0.6192 
2024 1 23 2 0.6191 
2024 1 23 3 0.6191 
2024 1 23 4 0.6191 
2024 1 23 5 0.6190 
2024 1 23 6 0.6190 
2024 1 23 7 0.6189 
2024 1 23 8 0.6189 
2024 1 23 9 0.6189 
2024 1 23 10 0.6188 
2024 1 23 11 0.6188 
2024 1 23 12 0.6187 
2024 1 23 13 0.6187 
2024 1 23 14 0.6187 
2024 1 23 15 0.6186 
2024 1 23 16 0.6186 
2024 1 23 17 0.6185 
2024 1 23 18 0.6185 
2024 1 23 19 0.6185 
2024 1 23 20 0.6184 
2024 1 23 21 0.6184 
2024 1 23 22 0.6183 
2024 1 23 23 0.6183 
2024 1 24 0 0.6183 
2024 1 24 1 0.6182 
2024 1 24 2 0.6182 
2024 1 24 3 0.6181 
2024 1 24 4 0.6181 
2024 1 24 5 0.6181 
2024 1 24 6 0.6180 
2024 1 24 7 0.6180 
2024 1 24 8 0.6179 
2024 1 24 9 0.6179 
2024 1 24 10 0.6179 
2024 1 24 11 0.6178 
2024 1 24 12 0.6178 
2024 1 24 13 0.6177 
2024 1 24 14 0.6177 
2024 1 24 15 0.6177 
2024 1 24 16 0.6176 
2024 1 24 17 0.6176 
2024 1 24 18 0.6175 
2024 1 24 19 0.6175 
2024 1 24 20 0.6175 
2024 1 24 21 0.6174 
2024 1 24 22 0.6174 
2024 1 24 23 0.6173 
2024 1 25 0 0.6173 
2024 1 25 1 0.6173 
2024 1 25 2 0.6172 
2024 1 25 3 0.6172 
2024 1 25 4 0.6171 
2024 1 25 5 0.6171 
2024 1 25 6 0.6171 
2024 1 25 7 0.6170 
2024 1 25 8 0.6170 
2024 1 25 9 0.6169 
2024 1 25 10 0.6169 
2024 1 25 11 0.6169 
2024 1 25 12 0.6168 
2024 1 25 13 0.6168 
2024 1 25 14 0.6167 
2024 1 25 15 0.6167 
2024 1 25 16 0.6167 
2024 1 25 17 0.6166 
2024 1 25 18 0.6166 
2024 1 25 19 0.6165 
2024 1 25 20 0.6165 
2024 1 25 21 0.6165 
2024 1 25 22 0.6164 
2024 1 25 23 0.6164 
2024 1 26 0 0.6163 
2024 1 26 1 0.6163 
2024 1 26 2 0.6163 
2024 1 26 3 0.6162 
2024 1 26 4 0.6162 
2024 1 26 5 0.6161 
2024 1 26 6 0.6161 
2024 1 26 7 0.6161 
2024 1 26 8 0.6160 
2024 1 26 9 0.6160 
2024 1 26 10 0.6159 
2024 1 26 11 0.6159 
2024 1 26 12 0.6159 
2024 1 26 13 0.6158 
2024 1 26 14 0.6158 
2024 1 26 15 0.6157 
2024 1 26 16 0.6157 
2024 1 26 17 0.6157 
2024 1 26 18 0.6156 
2024 1 26 19 0.6156 
2024 1 26 20 0.6155 
2024 1 26 21 0.6155 
2024 1 26 22 0.6155 
2024 1 26 23 0.6154 
2024 1 27 0 0.6154 
2024 1 27 1 0.6154 
2024 1 27 2 0.6153 
2024 1 27 3 0.6153 
2024 1 27 4 0.6152 
2024 1 27 5 0.6152 
2024 1 27 6 0.6152 
2024 1 27 7 0.6151 
2024 1 27 8 0.6151 
2024 1 27 9 0.6150 
2024 1 27 10 0.6150 
2024 1 27 11 0.6150 
2024 1 27 12 0.6149 
2024 1 27 13 0.6149 
2024 1 27 14 0.6148 
2024 1 27 15 0.6148 
2024 1 27 16 0.6148 
2024 1 27 17 0.6147 
2024 1 27 18 0.6147 
2024 1 27 19 0.6146 
2024 1 27 20 0.6146 
2024 1 27 21 0.6146 
2024 1 27 22 0.6145 
2024 1 27 23 0.6145 
2024 1 28 0 0.6144 
2024 1 28 1 0.6144 
2024 1 28 2 0.6144 
2024 1 28 3 0.6143 
2024 1 28 4 0.6143 
2024 1 28 5 0.6142 
2024 1 28 6 0.6142 
2024 1 28 7 0.6142 
2024 1 28 8 0.6141 
2024 1 28 9 0.6141 
2024 1 28 10 0.6140 
2024 1 28 11 0.6140 
2024 1 28 12 0.6140 
2024 1 28 13 0.6139 
2024 1 28 14 0.6139 
2024 1 28 15 0.6138 
2024 1 28 16 0.6138 
2024 1 28 17 0.6138 
2024 1 28 18 0.6137 
2024 1 28 19 0.6137 
2024 1 28 20 0.6136 
2024 1 28 21 0.6136 
2024 1 28 22 0.6136 
2024 1 28 23 0.6135 
2024 1 29 0 0.6135 
2024 1 29 1 0.6134 
2024 1 29 2 0.6134 
2024 1 29 3 0.6134 
2024 1 29 4 0.6133 
2024 1 29 5 0.6133 
2024 1 29 6 0.6132 
2024 1 29 7 0.6132 
2024 1 29 8 0.6132 
2024 1 29 9 0.6131 
2024 1 29 10 0.6131 
2024 1 29 11 0.6130 
2024 1 29 12 0.6130 
2024 1 29 13 0.6130 
2024 1 29 14 0.6129 
2024 1 29 15 0.6129 
2024 1 29 16 0.6128 
2024 1 29 17 0.6128 
2024 1 29 18 0.6128 
2024 1 29 19 0.6127 
2024 1 29 20 0.6127 
2024 1 29 21 0.6126 
2024 1 29 22 0.6126 
2024 1 29 23 0.6126 
2024 1 30 0 0.6125 
2024 1 30 1 0.6125 
2024 1 30 2 0.6124 
2024 1 30 3 0.6124 
2024 1 30 4 0.6124 
2024 1 30 5 0.6123 
2024 1 30 6 0.6123 
2024 1 30 7 0.6122 
2024 1 30 8 0.6122 
2024 1 30 9 0.6122 
2024 1 30 10 0.6121 
2024 1 30 11 0.6121 
2024 1 30 12 0.6120 
2024 1 30 13 0.6120 
2024 1 30 14 0.6120 
2024 1 30 15 0.6119 
2024 1 30 16 0.6119 
2024 1 30 17 0.6118 
2024 1 30 18 0.6118 
2024 1 30 19 0.6118 
2024 1 30 20 0.6117 
2024 1 30 21 0.6117 
2024 1 30 22 0.6116 
2024 1 30 23 0.6116 
2024 1 31 0 0.6116 
2024 1 31 1 0.6115 
2024 1 31 2 0.6115 
2024 1 31 3 0.6114 
2024 1 31 4 0.6114 
2024 1 31 5 0.6114 
2024 1 31 6 0.6113 
2024 1 31 7 0.6113 
2024 1 31 8 0.6112 
2024 1 31 9 0.6112 
2024 1 31 10 0.6112 
2024 1 31 11 0.6111 
2024 1 31 12 0.6111 
2024 1 31 13 0.6110 
2024 1 31 14 0.6110 
2024 1 31 15 0.6110 
2024 1 31 16 0.6109 
2024 1 31 17 0.6109 
2024 1 31 18 0.6108 
2024 1 31 19 0.6108 
2024 1 31 20 0.6108 
2024 1 31 21 0.6107 
2024 1 31 22 0.6107 
2024 1 31 23 0.6106 
2024 2 1 0 0.6106 
2024 2 1 1 0.6106 
2024 2 1 2 0.6105 
2024 2 1 3 0.6105 
2024 2 1 4 0.6104 
2024 2 1 5 0.6104 
2024 2 1 6 0.6104 
2024 2 1 7 0.6103 
2024 2 1 8 0.6103 
2024 2 1 9 0.6102 
2024 2 1 10 0.6102 
2024 2 1 11 0.6102 
2024 2 1 12 0.6101 
2024 2 1 13 0.6101 
2024 2 1 14 0.6100 
2024 2 1 15 0.6100 
2024 2 1 16 0.6100 
2024 2 1 17 0.6099 
2024 2 1 18 0.6099 
2024 2 1 19 0.6098 
2024 2 1 20 0.6098 
2024 2 1 21 0.6098 
2024 2 1 22 0.6097 
2024 2 1 23 0.6097 
2024 2 2 0 0.6096 
2024 2 2 1 0.6096 
2024 2 2 2 0.6096 
2024 2 2 3 0.6095 
2024 2 2 4 0.6095 
2024 2 2 5 0.6094 
2024 2 2 6 0.6094 
2024 2 2 7 0.6094 
2024 2 2 8 0.6093 
2024 2 2 9 0.6093 
2024 2 2 10 0.6092 
2024 2 2 11 0.6092 
2024 2 2 12 0.6092 
2024 2 2 13 0.6091 
2024 2 2 14 0.6091 
2024 2 2 15 0.6090 
2024 2 2 16 0.6090 
2024 2 2 17 0.6090 
2024 2 2 18 0.6089 
2024 2 2 19 0.6089 
2024 2 2 20 0.6088 
2024 2 2 21 0.6088 
2024 2 2 22 0.6088 
2024 2 2 23 0.6087 
2024 2 3 0 0.6087 
2024 2 3 1 0.6086 
2024 2 3 2 0.6086 
2024 2 3 3 0.6086 
2024 2 3 4 0.6085 
2024 2 3 5 0.6085 
2024 2 3 6 0.6084 
2024 2 3 7 0.6084 
2024 2 3 8 0.6084 
2024 2 3 9 0.6083 
2024 2 3 10 0.6083 
2024 2 3 11 0.6082 
2024 2 3 12 0.6082 
2024 2 3 13 0.6082 
2024 2 3 14 0.6081 
2024 2 3 15 0.6081 
2024 2 3 16 0.6081 
2024 2 3 17 0.6080 
2024 2 3 18 0.6080 
2024 2 3 19 0.6079 
2024 2 3 20 0.6079 
2024 2 3 21 0.6079 
2024 2 3 22 0.6078 
2024 2 3 23 0.6078 
2024 2 4 0 0.6077 
2024 2 4 1 0.6077 
2024 2 4 2 0.6077 
2024 2 4 3 0.6076 
2024 2 4 4 0.6076 
2024 2 4 5 0.6075 
2024 2 4 6 0.6075 
2024 2 4 7 0.6075 
2024 2 4 8 0.6074 
2024 2 4 9 0.6074 
2024 2 4 10 0.6073 
2024 2 4 11 0.6073 
2024 2 4 12 0.6073 
2024 2 4 13 0.6072 
2024 2 4 14 0.6072 
2024 2 4 15 0.6071 
2024 2 4 16 0.6071 
2024 2 4 17 0.6071 
2024 2 4 18 0.6070 
2024 2 4 19 0.6070 
2024 2 4 20 0.6069 
2024 2 4 21 0.6069 
2024 2 4 22 0.6069 
2024 2 4 23 0.6068 
2024 2 5 0 0.6068 
2024 2 5 1 0.6067 
2024 2 5 2 0.6067 
2024 2 5 3 0.6067 
2024 2 5 4 0.6066 
2024 2 5 5 0.6066 
2024 2 5 6 0.6065 
2024 2 5 7 0.6065 
2024 2 5 8 0.6065 
2024 2 5 9 0.6064 
2024 2 5 10 0.6064 
2024 2 5 11 0.6063 
2024 2 5 12 0.6063 
2024 2 5 13 0.6063 
2024 2 5 14 0.6062 
2024 2 5 15 0.6062 
2024 2 5 16 0.6061 
2024 2 5 17 0.6061 
2024 2 5 18 0.6061 
2024 2 5 19 0.6060 
2024 2 5 20 0.6060 
2024 2 5 21 0.6059 
2024 2 5 22 0.6059 
2024 2 5 23 0.6059 
2024 2 6 0 0.6058 
2024 2 6 1 0.6058 
2024 2 6 2 0.6057 
2024 2 6 3 0.6057 
2024 2 6 4 0.6057 
2024 2 6 5 0.6056 
2024 2 6 6 0.6056 
2024 2 6 7 0.6055 
2024 2 6 8 0.6055 
2024 2 6 9 0.6055 
2024 2 6 10 0.6054 
2024 2 6 11 0.6054 
2024 2 6 12 0.6053 
2024 2 6 13 0.6053 
2024 2 6 14 0.6053 
2024 2 6 15 0.6052 
2024 2 6 16 0.6052 
2024 2 6 17 0.6051 
2024 2 6 18 0.6051 
2024 2 6 19 0.6051 
2024 2 6 20 0.6050 
2024 2 6 21 0.6050 
2024 2 6 22 0.6049 
2024 2 6 23 0.6049 
2024 2 7 0 0.6049 
2024 2 7 1 0.6048 
2024 2 7 2 0.6048 
2024 2 7 3 0.6047 
2024 2 7 4 0.6047 
2024 2 7 5 0.6047 
2024 2 7 6 0.6046 
2024 2 7 7 0.6046 
2024 2 7 8 0.6045 
2024 2 7 9 0.6045 
2024 2 7 10 0.6045 
2024 2 7 11 0.6044 
2024 2 7 12 0.6044 
2024 2 7 13 0.6043 
2024 2 7 14 0.6043 
2024 2 7 15 0.6043 
2024 2 7 16 0.6042 
2024 2 7 17 0.6042 
2024 2 7 18 0.6041 
2024 2 7 19 0.6041 
2024 2 7 20 0.6041 
2024 2 7 21 0.6040 
2024 2 7 22 0.6040 
2024 2 7 23 0.6039 
2024 2 8 0 0.6039 
2024 2 8 1 0.6039 
2024 2 8 2 0.6038 
2024 2 8 3 0.6038 
2024 2 8 4 0.6037 
2024 2 8 5 0.6037 
2024 2 8 6 0.6037 
2024 2 8 7 0.6036 
2024 2 8 8 0.6036 
2024 2 8 9 0.6035 
2024 2 8 10 0.6035 
2024 2 8 11 0.6035 
2024 2 8 12 0.6034 
2024 2 8 13 0.6034 
2024 2 8 14 0.6033 
2024 2 8 15 0.6033 
2024 2 8 16 0.6033 
2024 2 8 17 0.6032 
2024 2 8 18 0.6032 
2024 2 8 19 0.6031 
2024 2 8 20 0.6031 
2024 2 8 21 0.6031 
2024 2 8 22 0.6030 
2024 2 8 23 0.6030 
2024 2 9 0 0.6029 
2024 2 9 1 0.6029 
2024 2 9 2 0.6029 
2024 2 9 3 0.6028 
2024 2 9 4 0.6028 
2024 2 9 5 0.6027 
2024 2 9 6 0.6027 
2024 2 9 7 0.6027 
2024 2 9 8 0.6026 
2024 2 9 9 0.6026 
2024 2 9 10 0.6025 
2024 2 9 11 0.6025 
2024 2 9 12 0.6025 
2024 2 9 13 0.6024 
2024 2 9 14 0.6024 
2024 2 9 15 0.6023 
2024 2 9 16 0.6023 
2024 2 9 17 0.6023 
2024 2 9 18 0.6022 
2024 2 9 19 0.6022 
2024 2 9 20 0.6021 
2024 2 9 21 0.6021 
2024 2 9 22 0.6021 
2024 2 9 23 0.6020 
2024 2 10 0 0.6020 
2024 2 10 1 0.6019 
2024 2 10 2 0.6019 
2024 2 10 3 0.6019 
2024 2 10 4 0.6018 
2024 2 10 5 0.6018 
2024 2 10 6 0.6017 
2024 2 10 7 0.6017 
2024 2 10 8 0.6017 
2024 2 10 9 0.6016 
2024 2 10 10 0.6016 
2024 2 10 11 0.6015 
2024 2 10 12 0.6015 
2024 2 10 13 0.6015 
2024 2 10 14 0.6014 
2024 2 10 15 0.6014 
2024 2 10 16 0.6013 
2024 2 10 17 0.6013 
2024 2 10 18 0.6013 
2024 2 10 19 0.6012 
2024 2 10 20 0.6012 
2024 2 10 21 0.6011 
2024 2 10 22 0.6011 
2024 2 10 23 0.6011 
2024 2 11 0 0.6010 
2024 2 11 1 0.6010 
2024 2 11 2 0.6009 
2024 2 11 3 0.6009 
2024 2 11 4 0.6009 
2024 2 11 5 0.6008 
2024 2 11 6 0.6008 
2024 2 11 7 0.6008 
2024 2 11 8 0.6007 
2024 2 11 9 0.6007 
2024 2 11 10 0.6006 
2024 2 11 11 0.6006 
2024 2 11 12 0.6006 
2024 2 11 13 0.6005 
2024 2 11 14 0.6005 
2024 2 11 15 0.6004 
2024 2 11 16 0.6004 
2024 2 11 17 0.6004 
2024 2 11 18 0.6003 
2024 2 11 19 0.6003 
2024 2 11 20 0.6002 
2024 2 11 21 0.6002 
2024 2 11 22 0.6002 
2024 2 11 23 0.6001 
2024 2 12 0 0.6001 
2024 2 12 1 0.6000 
2024 2 12 2 0.6000 
2024 2 12 3 0.6000 
2024 2 12 4 0.5999 
2024 2 12 5 0.5999 
2024 2 12 6 0.5998 
2024 2 12 7 0.5998 
2024 2 12 8 0.5998 
2024 2 12 9 0.5997 
2024 2 12 10 0.5997 
2024 2 12 11 0.5996 
2024 2 12 12 0.5996 
2024 2 12 13 0.5996 
2024 2 12 14 0.5995 
2024 2 12 15 0.5995 
2024 2 12 16 0.5994 
2024 2 12 17 0.5994 
2024 2 12 18 0.5994 
2024 2 12 19 0.5993 
2024 2 12 20 0.5993 
2024 2 12 21 0.5992 
2024 2 12 22 0.5992 
2024 2 12 23 0.5992 
2024 2 13 0 0.5991 
2024 2 13 1 0.5991 
2024 2 13 2 0.5990 
2024 2 13 3 0.5990 
2024 2 13 4 0.5990 
2024 2 13 5 0.5989 
2024 2 13 6 0.5989 
2024 2 13 7 0.5988 
2024 2 13 8 0.5988 
2024 2 13 9 0.5988 
2024 2 13 10 0.5987 
2024 2 13 11 0.5987 
2024 2 13 12 0.5986 
2024 2 13 13 0.5986 
2024 2 13 14 0.5986 
2024 2 13 15 0.5985 
2024 2 13 16 0.5985 
2024 2 13 17 0.5984 
2024 2 13 18 0.5984 
2024 2 13 19 0.5984 
2024 2 13 20 0.5983 
2024 2 13 21 0.5983 
2024 2 13 22 0.5982 
2024 2 13 23 0.5982 
2024 2 14 0 0.5982 
2024 2 14 1 0.5981 
2024 2 14 2 0.5981 
2024 2 14 3 0.5980 
2024 2 14 4 0.5980 
2024 2 14 5 0.5980 
2024 2 14 6 0.5979 
2024 2 14 7 0.5979 
2024 2 14 8 0.5978 
2024 2 14 9 0.5978 
2024 2 14 10 0.5978 
2024 2 14 11 0.5977 
2024 2 14 12 0.5977 
2024 2 14 13 0.5976 
2024 2 14 14 0.5976 
2024 2 14 15 0.5976 
2024 2 14 16 0.5975 
2024 2 14 17 0.5975 
2024 2 14 18 0.5974 
2024 2 14 19 0.5974 
2024 2 14 20 0.5974 
2024 2 14 21 0.5973 
2024 2 14 22 0.5973 
2024 2 14 23 0.5972 
2024 2 15 0 0.5972 
2024 2 15 1 0.5972 
2024 2 15 2 0.5971 
2024 2 15 3 0.5971 
2024 2 15 4 0.5970 
2024 2 15 5 0.5970 
2024 2 15 6 0.5970 
2024 2 15 7 0.5969 
2024 2 15 8 0.5969 
2024 2 15 9 0.5968 
2024 2 15 10 0.5968 
2024 2 15 11 0.5968 
2024 2 15 12 0.5967 
2024 2 15 13 0.5967 
2024 2 15 14 0.5966 
2024 2 15 15 0.5966 
2024 2 15 16 0.5966 
2024 2 15 17 0.5965 
2024 2 15 18 0.5965 
2024 2 15 19 0.5964 
