CHANNEL node 11 HYNNEKLEIV
N_CASCADE_LINRES 2
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2023 5 18 0 21.8455 0.31417825 21.7302 0.0000 
2023 5 19 0 22.1518 0.31880266 22.0983 0.0000 
2023 5 20 0 22.5311 0.32422033 22.4684 0.0000 
2023 5 21 0 22.8800 0.32926217 22.8216 0.0000 
2023 5 22 0 23.3263 0.33563058 23.2526 0.0000 
2023 5 23 0 24.8703 0.35720550 24.6206 0.0000 
2023 5 24 0 25.8580 0.37176224 25.6895 0.0000 
2023 5 25 0 26.3206 0.37873839 26.2398 0.0000 
2023 5 26 0 26.2877 0.37856274 26.2897 0.0000 
2023 5 27 0 25.9034 0.37323933 25.9650 0.0000 
2023 5 28 0 25.3110 0.36483346 25.4083 0.0000 
2023 5 29 0 24.5480 0.35394838 24.6739 0.0000 
2023 5 30 0 23.6756 0.34145213 23.8202 0.0000 
2023 5 31 0 22.7822 0.32859945 22.9309 0.0000 
2023 6 1 0 21.9046 0.31595243 22.0509 0.0000 
2023 6 2 0 21.0273 0.30332007 21.1735 0.0000 
2023 6 3 0 20.1484 0.29066396 20.2949 0.0000 
2023 6 4 0 19.2807 0.27816328 19.4254 0.0000 
2023 6 5 0 18.4458 0.26611998 18.5851 0.0000 
2023 6 6 0 17.6404 0.25450450 17.7748 0.0000 
2023 6 7 0 16.8627 0.24328970 16.9925 0.0000 
2023 6 8 0 16.1139 0.23248993 16.2389 0.0000 
2023 6 9 0 15.3878 0.22202042 15.5090 0.0000 
2023 6 10 0 14.6914 0.21197369 14.8077 0.0000 
2023 6 11 0 14.0250 0.20236044 14.1363 0.0000 
2023 6 12 0 13.3877 0.19316592 13.4942 0.0000 
2023 6 13 0 12.7810 0.18441052 12.8823 0.0000 
2023 6 14 0 12.2083 0.17614250 12.3039 0.0000 
2023 6 15 0 11.6688 0.16835504 11.7590 0.0000 
2023 6 16 0 11.1664 0.16109832 11.2504 0.0000 
2023 6 17 0 10.6985 0.15433899 10.7767 0.0000 
2023 6 18 0 10.2612 0.14802304 10.3343 0.0000 
2023 6 19 0 9.9833 0.14392612 10.0307 0.0000 
2023 6 20 0 9.9376 0.14312908 9.9468 0.0000 
2023 6 21 0 9.8875 0.14240986 9.8958 0.0000 
2023 6 22 0 9.8331 0.14162963 9.8422 0.0000 
2023 6 23 0 9.7746 0.14079001 9.7844 0.0000 
2023 6 24 0 9.7122 0.13989335 9.7226 0.0000 
2023 6 25 0 9.6462 0.13894457 9.6572 0.0000 
2023 6 26 0 9.5794 0.13798411 9.5906 0.0000 
2023 6 27 0 9.5124 0.13701841 9.5235 0.0000 
2023 6 28 0 9.4412 0.13599641 9.4531 0.0000 
2023 6 29 0 9.3679 0.13494188 9.3801 0.0000 
2023 6 30 0 9.2971 0.13392012 9.3089 0.0000 
2023 7 1 0 9.2238 0.13286726 9.2360 0.0000 
2023 7 2 0 9.1514 0.13182387 9.1635 0.0000 
2023 7 3 0 9.0773 0.13075790 9.0897 0.0000 
2023 7 4 0 9.0084 0.12976189 9.0199 0.0000 
2023 7 5 0 8.9378 0.12874649 8.9495 0.0000 
2023 7 6 0 8.8692 0.12775720 8.8806 0.0000 
2023 7 7 0 8.7971 0.12672189 8.8091 0.0000 
2023 7 8 0 8.7193 0.12560431 8.7322 0.0000 
2023 7 9 0 8.6389 0.12444894 8.6523 0.0000 
2023 7 10 0 8.5595 0.12330439 8.5727 0.0000 
2023 7 11 0 8.4917 0.12232159 8.5031 0.0000 
2023 7 12 0 8.4464 0.12165552 8.4541 0.0000 
2023 7 13 0 8.3947 0.12091437 8.4033 0.0000 
2023 7 14 0 8.3370 0.12008748 8.3466 0.0000 
2023 7 15 0 8.2954 0.11947838 8.3024 0.0000 
2023 7 16 0 8.3278 0.11990121 8.3229 0.0000 
2023 7 17 0 8.4262 0.12127811 8.4103 0.0000 
2023 7 18 0 8.4955 0.12229389 8.4838 0.0000 
2023 7 19 0 16.3534 0.23077303 15.0978 0.0000 
2023 7 20 0 16.3882 0.23596978 16.3281 0.0000 
2023 7 21 0 16.4073 0.23625339 16.4040 0.0000 
2023 7 22 0 16.4123 0.23633434 16.4114 0.0000 
2023 7 23 0 16.4125 0.23634057 16.4125 0.0000 
2023 7 24 0 16.4010 0.23618173 16.4029 0.0000 
2023 7 25 0 16.3765 0.23583593 16.3805 0.0000 
2023 7 26 0 16.3436 0.23536782 16.3490 0.0000 
2023 7 27 0 16.3035 0.23479474 16.3102 0.0000 
2023 7 28 0 16.2546 0.23409624 16.2627 0.0000 
2023 7 29 0 16.1976 0.23328027 16.2071 0.0000 
2023 7 30 0 16.1345 0.23237411 16.1449 0.0000 
2023 7 31 0 16.0655 0.23138433 16.0769 0.0000 
2023 8 1 0 15.9919 0.23032781 16.0041 0.0000 
2023 8 2 0 15.9157 0.22923240 15.9284 0.0000 
2023 8 3 0 15.8379 0.22811196 15.8508 0.0000 
2023 8 4 0 15.7588 0.22697415 15.7720 0.0000 
2023 8 5 0 15.6791 0.22582659 15.6924 0.0000 
2023 8 6 0 15.5975 0.22465321 15.6111 0.0000 
2023 8 7 0 15.5153 0.22346946 15.5290 0.0000 
2023 8 8 0 15.4611 0.22267177 15.4703 0.0000 
2023 8 9 0 15.4001 0.22179769 15.4102 0.0000 
2023 8 10 0 15.3316 0.22081668 15.3430 0.0000 
2023 8 11 0 15.2579 0.21975750 15.2701 0.0000 
2023 8 12 0 15.1799 0.21863676 15.1928 0.0000 
2023 8 13 0 15.1002 0.21749080 15.1135 0.0000 
2023 8 14 0 15.0213 0.21635423 15.0345 0.0000 
2023 8 15 0 14.9956 0.21595247 15.0003 0.0000 
2023 8 16 0 14.9943 0.21591875 14.9947 0.0000 
2023 8 17 0 14.9755 0.21565888 14.9785 0.0000 
2023 8 18 0 14.9431 0.21519968 14.9484 0.0000 
2023 8 19 0 14.9075 0.21468983 14.9134 0.0000 
2023 8 20 0 14.9310 0.21499276 14.9275 0.0000 
2023 8 21 0 14.9258 0.21493440 14.9265 0.0000 
2023 8 22 0 14.9021 0.21460404 14.9059 0.0000 
2023 8 23 0 14.8665 0.21409849 14.8723 0.0000 
2023 8 24 0 14.8210 0.21344959 14.8285 0.0000 
2023 8 25 0 14.7939 0.21304808 14.7985 0.0000 
2023 8 26 0 14.8104 0.21325938 14.8079 0.0000 
2023 8 27 0 14.8339 0.21359417 14.8300 0.0000 
2023 8 28 0 14.8295 0.21354687 14.8300 0.0000 
2023 8 29 0 14.8064 0.21322635 14.8101 0.0000 
2023 8 30 0 14.7712 0.21272585 14.7770 0.0000 
2023 8 31 0 14.7287 0.21211866 14.7357 0.0000 
