CHANNEL node 11 HYNNEKLEIV
N_CASCADE_LINRES 2
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2023 6 30 0 0.6000 0.01476077 2.1792 0.0000 
2023 7 1 0 5.1000 0.07073971 4.4521 0.0000 
2023 7 2 0 4.8000 0.06929999 4.8167 0.0000 
2023 7 3 0 13.9500 0.19538926 12.4906 0.0000 
2023 7 4 0 11.8500 0.17190011 12.1219 0.0000 
2023 7 5 0 7.8000 0.11475034 8.4615 0.0000 
2023 7 6 0 0.4500 0.01089063 1.6521 0.0000 
2023 7 7 0 11.1000 0.15344919 9.4500 0.0000 
2023 7 8 0 3.4500 0.05427054 4.5979 0.0000 
2023 7 9 0 11.2500 0.15731942 10.0573 0.0000 
2023 7 10 0 13.6500 0.19511975 13.2125 0.0000 
2023 7 11 0 10.8000 0.15723022 11.2385 0.0000 
2023 7 12 0 5.4000 0.08100046 6.2823 0.0000 
2023 7 13 0 9.4500 0.13364971 8.8406 0.0000 
2023 7 14 0 5.7000 0.08433027 6.2708 0.0000 
2023 7 15 0 10.6500 0.15038962 9.8854 0.0000 
2023 7 16 0 5.5500 0.08298038 6.3302 0.0000 
2023 7 17 0 7.6500 0.10889987 7.3500 0.0000 
2023 7 18 0 14.1000 0.19916946 13.0552 0.0000 
2023 7 19 0 10.0900 0.14770228 10.6857 0.0000 
2023 7 20 0 10.8400 0.15564597 10.7481 0.0000 
2023 7 21 0 17.1400 0.24303549 16.1285 0.0000 
2023 7 22 0 17.1400 0.24681596 17.0962 0.0000 
2023 7 23 0 19.2400 0.27579583 18.9046 0.0000 
2023 7 24 0 17.5900 0.25428611 17.8390 0.0000 
2023 7 25 0 22.0900 0.31539565 21.3827 0.0000 
2023 7 26 0 10.8400 0.16284688 12.6056 0.0000 
2023 7 27 0 18.0400 0.25545550 16.9681 0.0000 
2023 7 28 0 9.0400 0.13557668 10.4275 0.0000 
2023 7 29 0 12.3400 0.17571580 11.8754 0.0000 
2023 7 30 0 12.3400 0.17769598 12.3171 0.0000 
