RESERVOIR node 3 GRESSE
reservoir_init_fr= 1.00000  masl=747.001
Filling at HRW [Mm3] = 24.06594
Filling at LRW [Mm3] = 15.04121
Active reservoir capacity [Mm3] = 9.02473
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2023 1 29 0 0.7400 102.3700 0.0000 0.0000 20.6447 745.5882 0.6209 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 30 0 0.8300 90.0000 0.0000 0.0000 20.7165 745.6597 0.6289 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 1 31 0 0.7900 105.1200 0.0000 0.0000 20.7847 745.7278 0.6364 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 1 0 0.7300 103.8300 0.0000 0.0000 20.8478 745.7907 0.6434 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 2 0 0.8600 145.2800 0.0000 0.0000 20.9221 745.8648 0.6516 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 3 0 0.7400 113.1000 0.0000 0.0000 20.9860 745.9285 0.6587 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 4 0 0.6200 138.8200 0.0000 0.0000 21.0396 745.9819 0.6647 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 5 0 0.5800 122.8300 0.0000 0.0000 21.0897 746.0319 0.6702 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 6 0 0.5400 161.3800 0.0000 0.0000 21.1364 746.0785 0.6754 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 7 0 0.5100 132.4500 0.0000 0.0000 21.1804 746.1224 0.6803 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 8 0 0.4900 120.3300 0.0000 0.0000 21.2228 746.1646 0.6850 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 9 0 0.5600 98.3400 0.0000 0.0000 21.2711 746.2129 0.6903 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 10 0 0.6000 97.5400 0.0000 0.0000 21.3230 746.2646 0.6961 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 11 0 0.6400 94.6300 0.0000 0.0000 21.3783 746.3197 0.7022 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 12 0 0.6800 111.6200 0.0000 0.0000 21.4370 746.3783 0.7087 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 13 0 0.6800 115.7800 0.0000 0.0000 21.4958 746.4369 0.7152 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 14 0 0.6700 140.8300 0.0000 0.0000 21.5537 746.4946 0.7216 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 15 0 0.5700 122.5300 0.0000 0.0000 21.6029 746.5437 0.7271 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2023 2 16 0 0.5200 120.9800 0.0000 0.0000 21.6479 746.5885 0.7321 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
