CHANNEL node 2 VANAROSEN
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2023 3 23 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 24 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 25 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 26 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 27 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 28 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 29 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 30 0 4.0000 0.05760000 4.0000 0.0000 
2023 3 31 0 2.8400 0.04180681 3.0228 0.0000 
2023 4 1 0 0.0000 0.00224711 0.4579 0.0000 
2023 4 2 0 0.0000 0.00004207 0.0255 0.0000 
2023 4 3 0 0.0000 0.00000000 0.0005 0.0000 
2023 4 4 0 0.0000 0.00000000 0.0000 0.0000 
2023 4 5 0 0.0000 0.00000000 0.0000 0.0000 
2023 4 6 0 0.0000 0.00000000 0.0000 0.0000 
2023 4 7 0 0.0000 0.00000000 0.0000 0.0000 
2023 4 8 0 0.0000 0.00000000 0.0000 0.0000 
2023 4 9 0 0.0000 0.00000000 0.0000 0.0000 
2023 4 10 0 0.0000 0.00000000 0.0000 0.0000 
2023 4 11 0 0.2800 0.00381215 0.2359 0.0000 
2023 4 12 0 3.2000 0.04378311 2.7374 0.0000 
2023 4 13 0 3.2000 0.04603674 3.1739 0.0000 
2023 4 14 0 3.2000 0.04608000 3.1995 0.0000 
2023 4 15 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 16 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 17 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 18 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 19 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 20 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 21 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 22 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 23 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 24 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 25 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 26 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 27 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 28 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 29 0 3.2000 0.04608000 3.2000 0.0000 
2023 4 30 0 3.2000 0.04608000 3.2000 0.0000 
2023 5 1 0 3.2000 0.04608000 3.2000 0.0000 
2023 5 2 0 3.2000 0.04608000 3.2000 0.0000 
2023 5 3 0 3.2000 0.04608000 3.2000 0.0000 
2023 5 4 0 3.2000 0.04608000 3.2000 0.0000 
2023 5 5 0 3.2000 0.04608000 3.2000 0.0000 
2023 5 6 0 3.2000 0.04608000 3.2000 0.0000 
2023 5 7 0 3.2000 0.04608000 3.2000 0.0000 
