CHANNEL node 8 DALSANA
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 6.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2023 4 20 0 12.1090 0.26119437 12.0601 0.0000 
2023 4 21 0 12.4108 0.26753586 12.3374 0.0000 
2023 4 22 0 12.8012 0.27580784 12.7055 0.0000 
2023 4 23 0 13.5878 0.29210073 13.3992 0.0000 
2023 4 24 0 14.1916 0.30544231 14.0372 0.0000 
2023 4 25 0 14.4209 0.31105994 14.3559 0.0000 
2023 4 26 0 14.3000 0.30908040 14.3229 0.0000 
2023 4 27 0 13.9037 0.30101874 13.9970 0.0000 
2023 4 28 0 13.4258 0.29085416 13.5435 0.0000 
2023 4 29 0 12.9589 0.28075293 13.0758 0.0000 
2023 4 30 0 12.5514 0.27184598 12.6545 0.0000 
2023 5 1 0 12.2236 0.26462278 12.3072 0.0000 
2023 5 2 0 12.0100 0.25980603 12.0657 0.0000 
2023 5 3 0 11.9009 0.25726018 11.9303 0.0000 
2023 5 4 0 11.8460 0.25597586 11.8609 0.0000 
2023 5 5 0 11.7323 0.25361935 11.7596 0.0000 
2023 5 6 0 11.5737 0.25027454 11.6124 0.0000 
2023 5 7 0 11.4750 0.24803989 11.5008 0.0000 
2023 5 8 0 11.5195 0.24874803 11.5113 0.0000 
2023 5 9 0 11.9591 0.25754438 11.8573 0.0000 
2023 5 10 0 13.3035 0.28498040 12.9859 0.0000 
2023 5 11 0 9.5113 0.21201262 10.3558 0.0000 
2023 5 12 0 11.1934 0.23902357 10.8808 0.0000 
2023 5 13 0 15.0544 0.31833323 14.1364 0.0000 
2023 5 14 0 17.7898 0.37927869 17.0844 0.0000 
2023 5 15 0 20.5787 0.43948213 19.8819 0.0000 
2023 5 16 0 24.4140 0.52049149 23.4764 0.0000 
2023 5 17 0 27.9958 0.59824885 27.0958 0.0000 
2023 5 18 0 28.0608 0.60582133 27.9732 0.0000 
2023 5 19 0 27.1050 0.58713834 27.3213 0.0000 
2023 5 20 0 26.2781 0.56910181 26.4868 0.0000 
2023 5 21 0 25.3590 0.54940366 25.5870 0.0000 
2023 5 22 0 24.5475 0.53169223 24.7525 0.0000 
2023 5 23 0 25.6058 0.55127302 25.3791 0.0000 
2023 5 24 0 26.4639 0.57006626 26.2464 0.0000 
2023 5 25 0 26.4474 0.57125073 26.4337 0.0000 
2023 5 26 0 26.3336 0.56900597 26.3596 0.0000 
2023 5 27 0 25.5133 0.55252774 25.7040 0.0000 
2023 5 28 0 23.7140 0.51541224 24.1436 0.0000 
2023 5 29 0 21.1532 0.46148026 21.7774 0.0000 
2023 5 30 0 18.5992 0.40634026 19.2374 0.0000 
2023 5 31 0 16.2982 0.35619630 16.8786 0.0000 
2023 6 1 0 14.2941 0.31237573 14.8013 0.0000 
2023 6 2 0 12.4641 0.27252731 12.9253 0.0000 
2023 6 3 0 10.8161 0.23660256 11.2319 0.0000 
2023 6 4 0 9.4129 0.20585669 9.7688 0.0000 
2023 6 5 0 8.2230 0.17977012 8.5250 0.0000 
2023 6 6 0 7.1809 0.15699085 7.4446 0.0000 
2023 6 7 0 6.2615 0.13691008 6.4939 0.0000 
2023 6 8 0 5.4528 0.11924187 5.6573 0.0000 
2023 6 9 0 4.7371 0.10361373 4.9179 0.0000 
2023 6 10 0 4.1026 0.08976155 4.2629 0.0000 
2023 6 11 0 3.5471 0.07762140 3.6876 0.0000 
2023 6 12 0 3.0666 0.06710729 3.1883 0.0000 
2023 6 13 0 2.6595 0.05818217 2.7628 0.0000 
2023 6 14 0 2.3043 0.05041493 2.3942 0.0000 
2023 6 15 0 2.0081 0.04391072 2.0834 0.0000 
